booking_date	checkin_date	country	city	hotel_segment	room_type	nights	num_guests	breakfast_included	price_per_night	total_price
2024-10-01	2024-10-21	Italy	Milan	Leisure	Family	8	4	0.0	125.05	1000.39
2024-08-13	2024-08-23	Germany	 Hamburg 	Business	Deluxe	9	3		152.59	1373.33
2025-04-25	2025-04-30	Italy	Florence	Conference	Family	1	2	1.0	186.58	186.58
2024-10-18	2024-12-03	 Germany 	Munich	Leisure	Standard	4	1	1.0	101.07	404.28
2025-03-28	2025-04-27	 Spain 	Barcelona 	Business	Family	10	3	1.0	154.2	1541.96
2024-11-15	2025-01-10	Italy	Milan	Tour Group	Standard	12	2	1.0	114.46	1373.48
2025-03-10	2025-04-30	ireland	Cork	Leisure	Family	14	4	1.0	127.17	1780.45
2024-12-25	2025-02-22	UK	Manchester	business	Family	13	3	0.0	182.96	2378.42
2024-12-01	2025-01-26	Italy	Florence	Biz	Deluxe	4	1	1.0	173.38	693.53
2024-06-19	2024-07-20	Ireland	Cork	CONFERENCE	Deluxe	13	1	0.0	143.98	1871.77
2025-03-03	2025-03-19	 UK	Manchester 	 Business	Suite	11	4	0.0	179.23	1971.57
2024-12-04	2024-12-23	 Germany	Berlin	Leisure	Family	12	1	1.0	160.02	1920.24
2024-06-25	2024-08-17	Ireland	Cork	Conference	Deluxe	2	1	1.0	208.63	417.27
2025-02-14	2025-04-03	Italy	Rome	Tour Group	Deluxe	3	3	1.0	183.53	550.58
2024-06-01	2024-06-11	Italy	Florence	Leisure	Suite	8	1	1.0	222.87	1782.96
2025-02-08	2025-02-22	Spain	Barcelona	Leisure	Standard	14	3	1.0	84.56	1183.81
2025-04-15	2025-04-30	Germany	Munich	Business	family	10	1	1.0	206.85	2068.46
2024-06-02	2024-07-29	Ireland	Galway	Tour Group	Suite 	5	3	1.0	179.24	896.2
2024-08-25	2024-09-28	Germany	hamburg	Conference	Family	9	1	0.0	160.63	1445.71
2024-06-18	2024-07-30	Spain	Madrid	Business	Family	4	1	1.0	121.95	487.8
2024-08-14	2024-08-20	UK	Manchester	Business	standard	4	3	0.0	93.07	372.29
2025-04-02	2025-04-19	Spain	 Madrid	Business	Standard	5	1	1.0	78.14	390.71
2024-12-12	2024-12-24	UK	Edinburgh	Business	Standard	2	4	1.0	113.34	226.67
2024-09-28	2024-10-17	Italy	Florence	Business	FAMILY	5	4	0.0	176.88	884.39
2024-09-25	2024-11-03	UK	London	Business	Standard	11	4	1.0	111.1	1222.07
2024-12-01	2024-12-10	Spain	Madrid	Business	Standard	13	1	1.0	94.48	1228.24
2025-02-03	2025-02-22	Italy	florence	 Business	Suite	5	3	0.0	194.27	971.35
2024-12-26	2025-02-04	Ireland	Cork	LEISURE	family	1	3	1.0	187.89	187.89
2024-07-31	2024-09-24	Ireland	Cork	Business	Deluxe	3	2	1.0	169.4	508.21
2025-02-02	2025-03-01	UK	London	Conference	Deluxe	4	2	1.0	205.43	821.72
2025-02-13	2025-03-13	Germany	Berlin	Leisure	 Family	10	2	0.0	152.13	1521.34
2025-04-07	2025-04-26	Ireland	Dublin	Leisure	Deluxe	7	2	1.0	150.31	1052.14
2024-11-13	2024-11-23	Ireland	Galway	Business	Suite	12	3	0.0	200.6	2407.23
2025-04-30	2025-04-30	Spain	Barcelona	Business	Family	2	1	1.0	169.32	338.64
2025-02-12	2025-04-06	Ireland	Cork	CONFERENCE	Standard	4	3	1.0	111.1	444.39
2024-05-03	2024-06-27	Spain	Madrid	Conference	Family	7	4	1.0	161.96	1133.71
2025-01-09	2025-01-17	Italy	Florence	Conference	Deluxe	6	2	1.0	189.59	1137.53
2024-05-05	2024-05-31	GERMANY	Hamburg	TOUR GROUP	Standard	2	4	1.0	107.21	214.42
2024-11-23	2024-12-08	Spain	Valencia	Conference	Standard	13	4	1.0	118.96	1546.48
2025-04-12	2025-04-30	Ireland	 Cork 	Tour Group	 Suite	13	1	0.0	244.79	3182.31
2024-12-16	2025-01-01	Germany	Hamburg	Business	Standard	13	3	1.0	104.58	1359.53
2025-02-26	2025-03-01	 Germany 	Hamburg	Leisure	Standard	11	1	1.0	122.32	1345.49
2024-11-08	2024-11-22	Germany	Hamburg		Suite	14	2	1.0	223.67	3131.34
2025-01-07	2025-01-12	Spain	Valencia	Business	Deluxe	6	1		153.65	921.9
2024-08-05	2024-10-02	Ireland	Dublin	Conference	Deluxe	13	4	0.0	170.61	2217.87
2025-02-21	2025-04-01	Spain	Madrid	Business	Suite	13	3	0.0	249.79	3247.27
2024-07-23	2024-09-05	SPAIN	Barcelona	Leisure	Standard	6	4	0.0	90.69	544.15
2024-08-26	2024-10-07	Spain	Madrid	Leisure	Deluxe	3	3	1.0	215.83	647.48
2025-02-04	2025-03-17	UK	Edinburgh	Tour Group	Family	13	3	0.0	204.74	2661.57
2024-07-27	2024-08-27	Spain	Barcelona	Business	Family	9	3	0.0	225.58	2030.25
2024-11-12	2025-01-03	Ireland	Cork	Leisure	Standard	13	3	1.0	148.03	1924.34
2025-02-12	2025-02-16	Germany	Hamburg	Business	Deluxe	8	2	1.0	116.96	935.67
2024-07-26	2024-09-03	Ireland	Dublin	Business	FAMILY	1	2	1.0	136.49	136.49
2025-02-03	2025-02-03	Ireland	 Cork	Leisure	Family	9	3	0.0	181.3	1631.72
2024-06-10	2024-07-04	ireland	Dublin	Conference	Family	11	4	0.0	182.5	2007.51
2024-07-29	2024-08-25	Germany	Berlin	Tour Group	suite	1	1	0.0	293.15	293.15
2025-04-22	2025-04-30	Ireland	 Cork	 Business	Family	2	2	1.0	192.84	385.67
2025-02-22	2025-04-04	SPAIN	Valencia	Leisure	Standard	11	4	1.0	119.87	1318.61
2025-02-21	2025-03-22	Germany	Munich	Leisure	Deluxe	2	1	1.0	170.4	340.8
2024-10-28	2024-11-23	UK	Manchester	Leisure	Family	3	3	1.0	218.23	654.69
2024-10-16	2024-10-20	 Italy 	FLORENCE	Business	Family	2	1	1.0	203.84	407.69
2024-09-02	2024-09-04	Ireland	Cork	Tour Group	Family	14	3	0.0	176.37	2469.19
2024-11-29	2024-12-01	ITALY	Rome		Family	4	4	1.0	167.32	669.27
2025-03-24	2025-04-27	 UK	Manchester	Leisure	 Deluxe 	2	2	1.0	132.52	265.04
2024-09-09	2024-09-15	Ireland	Galway	BUSINESS	Suite	7	4	1.0	215.61	1509.29
2024-11-03	2024-11-26	Ireland	Cork	Conference	Family	11	1	1.0	163.51	1798.61
2024-08-15	2024-09-02	Ireland	Cork	Conference	Standard	5	4	0.0	93.57	467.86
2025-03-28	2025-04-17	Ireland	Galway	Business	Standard	8	1	1.0	123.13	985.06
2024-11-14	2024-12-09	Italy	Rome	Leisure 	Deluxe	1	2	1.0	162.15	162.15
2025-01-30	2025-03-13	Ireland	Dublin	BUSINESS	Deluxe	7	4	1.0	153.73	1076.14
2024-06-18	2024-07-23	Ireland	Dublin	tour group	Suite	11	2	1.0	253.3	2786.35
2024-05-14	2024-05-16	UK	Edinburgh	Leisure	Standard	5	4	1.0	92.22	461.1
2025-02-19	2025-04-16	UK	Edinburgh	Business	Standard	9	1	0.0	142.86	1285.72
2024-07-06	2024-09-01	UK	Manchester	Leisure	Standard	1	2	1.0	92.13	92.13
2024-12-07	2025-01-05	Ireland	Cork	Leisure	Suite	12	1	1.0	233.5	2802.03
2024-09-16	2024-11-06	Spain	Valencia	Business	Family	9	4	1.0	225.1	2025.92
2025-03-14	2025-04-26	Spain	Madrid	Leisure	Deluxe	1	2	0.0	200.65	200.65
2024-12-13	2024-12-18	Ireland	Cork	Conference	Suite	5	2	1.0	215.44	1077.18
2025-03-12	2025-04-30	Italy	Florence	 Business	 Deluxe 	10	3	1.0	158.51	1585.05
2024-11-08	2024-11-28	Spain	Madrid	Tour Group	Suite	13	3	0.0	229.24	2980.17
2025-02-24	2025-04-12	SPAIN	madrid	Conference	Standard	11	2	1.0	85.71	942.79
2025-03-02	2025-04-13	Spain	Barcelona	Leisure	Deluxe	10	4	0.0	158.56	1585.59
2024-06-02	2024-06-29	ireland	Galway	Business	Suite 	4	3	1.0	254.36	1017.43
2024-09-12	2024-10-19	Spain	Valencia		Family	5	4	1.0	217.83	1089.16
2024-07-13	2024-08-20	Germany	Munich	Leisure	Suite	2	1	1.0	288.45	576.89
2024-09-03	2024-10-11	spain	Barcelona	Tour Group	Suite	3	4	1.0	197.12	591.36
2025-04-03	2025-04-27	UK	Manchester	Leisure	Deluxe	13	3	0.0	98.54	1280.97
2025-02-23	2025-04-19	spain	VALENCIA	Leisure	Standard	14	3	1.0	88.4	1237.63
2024-12-13	2024-12-23	Italy	Rome	Tour Group	suite	1	4	0.0	287.38	287.38
2024-05-29	2024-07-22	Spain	Barcelona	Business	Suite	14	3	0.0	263.96	3695.47
2024-10-06	2024-10-14	 Italy	Rome	Tour Group	Deluxe	7	1	0.0	174.04	1218.26
2025-04-12	2025-04-14	Germany	berlin	Business	Standard	9	3	0.0	114.27	1028.42
2024-12-05	2025-01-06	UK	Edinburgh	BUSINESS	Deluxe	7	4	1.0	117.59	823.16
2024-08-02	2024-08-27	Spain	Valencia	Conference	Standard	12	2	1.0	128.42	1541.06
2024-11-17	2024-12-01	 UK 	London	leisure	Suite	11	4	1.0	284.89	3133.77
2024-06-15	2024-07-27	Spain	Madrid	Leisure	Family	14	2	0.0	147.8	2069.17
2024-05-10	2024-06-17	Ireland	Galway	Business	Suite	7	1	0.0	271.34	1899.41
2024-09-08	2024-10-30	Germany	Hamburg	 Leisure	Deluxe	2	3	0.0	194.09	388.17
2024-12-30	2025-02-20	UK	London	Leisure	family	8	4	0.0	167.17	1337.34
2024-11-08	2024-11-17	Ireland	Dublin	 business 	SUITE	11	3	0.0	270.95	2980.46
2024-07-06	2024-07-07	Ireland	Galway	Conference 	Family	10	1	1.0	192.59	1925.86
2025-03-16	2025-04-30	UK	London	Leisure	Deluxe	4	4	0.0	167.97	671.89
2024-05-19	2024-06-14	Germany	 Munich	Tour Group	Family	7	3	1.0	176.18	1233.27
2025-02-14	2025-04-06	Ireland	Galway	Business	Suite	13	3	0.0	246.93	3210.08
2024-08-22	2024-08-26	Spain	Madrid	Business	Deluxe	7	1	0.0	173.62	1215.37
2024-06-30	2024-07-31	Germany	Munich	TOUR GROUP	Deluxe	8	3	1.0	135.94	1087.49
2024-06-03	2024-07-01	Ireland	Dublin	Conference	Deluxe	1	3	1.0	152.28	152.28
2024-06-07	2024-06-26	Ireland	Galway 		Family	4	1	0.0	164.74	658.97
2024-10-06	2024-10-23	Ireland	Galway	Leisure	SUITE	10	3	0.0	227.21	2272.11
2024-10-14	2024-10-17	Italy 	florence	Leisure	Standard	1	1	1.0	94.51	94.51
2024-10-06	2024-10-13	 Ireland 	Galway	Leisure Stay	Family	3	4	1.0	210.3	630.9
2024-05-07	2024-06-16	Italy	Florence	Business	standard	7	3	0.0	109.68	767.77
2024-09-20	2024-10-18	Germany	Munich	Business	Deluxe	2	3	0.0	99.09	198.18
2024-10-18	2024-12-10	UK	Manchester	Business	Deluxe	5	2	0.0	143.18	715.9
2025-02-20	2025-03-20	UK	London	Leisure	Deluxe	9	2	1.0	161.5	1453.47
2025-01-17	2025-02-16	Germany	Berlin	Business	Suite	10	2	0.0	278.12	2781.16
2025-04-12	2025-04-28	Germany	Hamburg	Business	Suite	5	1	1.0	218.05	1090.24
2024-07-12	2024-09-04	Spain	Madrid	Leisure	Suite	7	2	1.0	235.8	1650.58
2024-12-16	2025-01-29	Italy	rome	business 	Standard	10	2	0.0	111.22	1112.2
2024-05-02	2024-05-25	Ireland	Galway	Business	Suite	14	2	1.0	249.37	3491.18
2025-02-23	2025-03-20	UK	Edinburgh	Leisure	Deluxe	2	4	0.0	149.17	298.34
2024-06-07	2024-06-18	Spain	 Madrid 	Business	Standard	10	3	0.0	120.88	1208.81
2024-08-17	2024-10-06	Ireland	Cork	Leisure	Standard	1	4	1.0	113.74	113.74
2024-12-29	2025-02-14	Germany	Hamburg	Tour Group	Family	2	3		198.51	397.01
2025-03-28	2025-04-30	Spain	Madrid	Business	 Standard 	3	2	0.0	97.37	292.11
2024-05-11	2024-07-06	Ireland	galway	Business	Family	5	2	1.0	192.72	963.62
2024-07-11	2024-07-26	Ireland	galway	Leisure	Suite	7	2	0.0	253.35	1773.48
2024-07-13	2024-08-14	UK	London	 Leisure 	SUITE	2	1	1.0	235.28	470.56
2024-12-06	2024-12-08	UK	Edinburgh	Leisure	Suite	12	3	1.0	192.24	2306.84
2025-04-24	2025-04-30	UK	Edinburgh	Leisure	Deluxe	13	1	1.0	148.45	1929.88
2024-05-16	2024-05-24	Spain	Valencia	Business	Standard	7	3	1.0	94.14	658.99
2024-11-22	2024-12-19	Ireland	Cork	Business	Family	2	1	1.0	180.68	361.35
2024-09-17	2024-09-19	UK	Manchester	Conference	Suite	9	3	0.0	220.3	1982.69
2024-05-17	2024-07-05	Italy	MILAN	Leisure	standard	11	2	1.0	105.71	1162.8
2024-11-21	2025-01-10	Germany	hamburg	Leisure	Family	6	2	1.0	187.49	1124.96
2024-11-09	2024-12-29	Spain	Barcelona	Leisure	Deluxe	7	4	0.0	119.63	837.41
2024-12-10	2025-02-01	Ireland	Galway	Leisure	Family	8	2	1.0	174.93	1399.48
2024-05-16	2024-06-08	Germany	Berlin	Leisure	STANDARD	13	2	1.0	80.31	1044.09
2025-01-09	2025-02-04	UK	Manchester	Business	Family	5	4	1.0	217.7	1088.51
2025-01-26	2025-02-22	UK	Manchester	Leisure	Suite	1	4		261.69	261.69
2024-09-01	2024-09-01	Spain	Madrid	Business	Deluxe	14	1	1.0	214.33	3000.59
2025-01-12	2025-02-10	Spain	 Valencia	Business	Deluxe	10	3	0.0	147.36	1473.63
2024-08-18	2024-08-21	Spain	 Madrid 	Business	Standard	5	3	1.0	78.01	390.07
2024-05-07	2024-05-25	Germany	Hamburg	BUSINESS	Suite	12	1	0.0	409.71	4916.47
2024-05-31	2024-06-29	UK	Manchester	Leisure	Standard	4	3	1.0	76.22	304.87
2025-03-11	2025-03-29	Germany	 Munich 	Business	deluxe	6	4	1.0	162.56	975.37
2024-09-11	2024-10-10	Ireland	Galway	Business	Deluxe	12	1	0.0	217.95	2615.44
2025-02-12	2025-03-30	UK	Manchester	Leisure	Suite	1	4	1.0	190.38	190.38
2025-04-16	2025-04-30	uk	Edinburgh	Business	Suite	12	1	1.0	309.63	3715.54
2024-09-17	2024-10-07	Spain	Madrid	Leisure	Deluxe	7	2	0.0	133.49	934.44
2025-02-21	2025-03-12	Italy	Milan	Leisure 	 Standard 	3	3	0.0	102.4	307.2
2024-05-26	2024-06-15	Ireland	Galway	leisure	Suite	5	4	1.0	243.6	1217.99
2024-10-10	2024-11-30	ITALY	Milan	Leisure	Suite	5	4	0.0	200.34	1001.68
2025-01-15	2025-02-04	Spain	Madrid	Leisure	Family	12	4	1.0	168.85	2026.26
2025-02-19	2025-04-14	ireland	Cork	leisure	Standard	2	2	0.0	102.1	204.2
2024-06-12	2024-07-31	Ireland	Cork	Leisure	Family	4	3	1.0	146.96	587.86
2024-06-28	2024-07-14	Germany	Hamburg	leisure	Family	3	3	1.0	200.2	600.59
2024-09-25	2024-11-17	Ireland	Dublin	BUSINESS	suite	14	3	0.0	221.48	3100.73
2024-12-04	2025-01-07	Ireland	Galway	Business	Family	11	2	1.0	205.9	2264.87
2024-07-02	2024-07-09	Ireland	Dublin	LEISURE	Family	2	2	0.0	118.0	236.0
2025-01-12	2025-02-16	Germany	Munich	Business	Suite	9	3	1.0	206.42	1857.77
2025-02-08	2025-03-08	Germany	Berlin	Tour Group	Deluxe	7	2	0.0	177.36	1241.54
2024-09-10	2024-09-17	Germany	Berlin	Leisure	Deluxe	9	2	0.0	154.57	1391.13
2024-07-31	2024-09-19	Germany	Hamburg	Leisure	suite	13	2	1.0	221.11	2874.49
2024-06-01	2024-06-04	Spain	Valencia	LEISURE	Suite	10	4	1.0	235.63	2356.26
2024-06-14	2024-08-06	Spain	Valencia	Leisure	 Standard 	9	3		72.04	648.37
2025-02-17	2025-04-07	Italy	Florence	Leisure Stay	Deluxe	7	2	0.0	164.18	1149.25
2024-12-28	2025-02-13	Ireland	Dublin	Conference	FAMILY	2	4	1.0	111.42	222.84
2025-04-28	2025-04-30	Italy	Rome	Conference	Suite	12	4	0.0	268.13	3217.59
2025-02-21	2025-03-11	UK	Manchester	Conference	Deluxe	10	4	0.0	194.89	1948.89
2024-05-16	2024-06-30	Italy	ROME	Leisure	Deluxe	10	2	0.0	129.98	1299.76
2024-08-10	2024-08-24	Ireland	Cork	Business	Standard	5	4	1.0	117.63	588.16
2024-11-13	2024-12-28	Ireland	Galway	Leisure	FAMILY	8	1	0.0	162.83	1302.62
2025-03-22	2025-03-31	Spain	Valencia	Leisure	Deluxe	5	2	1.0	132.09	660.44
2024-08-01	2024-09-04	Italy	Rome	Leisure	Deluxe	1	4	1.0	150.02	150.02
2024-10-14	2024-11-16	UK	LONDON		Deluxe	14	2	1.0	154.32	2160.53
2025-02-22	2025-03-11	Germany	Berlin	Leisure	Deluxe	5	2		115.81	579.03
2024-06-26	2024-07-28	Germany	 Hamburg	Leisure	Family	7	2	0.0	147.54	1032.76
2025-03-11	2025-04-02	Spain	Barcelona	Leisure	FAMILY	13	1	1.0	169.07	2197.96
2025-01-10	2025-01-11	Ireland	Dublin	 Leisure	standard	4	2	0.0	95.42	381.68
2024-05-12	2024-05-26	Ireland	Galway	Leisure	Family	9	1	1.0	132.31	1190.77
2024-10-18	2024-11-10	 Spain 	Valencia	Conference	Deluxe	4	2	1.0	166.92	667.69
2025-02-08	2025-02-08	ireland	Dublin	Tour Group	Standard	8	2	1.0	104.64	837.09
2024-11-11	2024-12-19	Italy	Milan	Leisure 	Deluxe	7	2	0.0	115.56	808.9
2025-01-29	2025-03-22	Ireland	Galway	Leisure	Suite	4	4	0.0	183.74	734.97
2025-01-26	2025-01-29	Ireland	Dublin	Conference	Family	1	4	1.0	245.3	245.3
2024-07-25	2024-08-27	Italy	Rome	Leisure	Suite	1	3	1.0	247.86	247.86
2024-11-16	2025-01-14	Spain	Valencia	 Tour Group 	Family	13	3	0.0	210.0	2730.01
2024-06-07	2024-06-27	Ireland	dublin	leisure	Suite	8	1	1.0	176.39	1411.13
2024-08-18	2024-10-10	Italy	Milan	Business	Family	3	3	0.0	207.91	623.74
2025-03-24	2025-03-31	UK	EDINBURGH	Business	FAMILY	9	4	1.0	183.74	1653.62
2025-01-28	2025-03-19	Germany	Berlin		Standard	4	1	1.0	120.05	480.19
2024-05-29	2024-06-24	Germany	Berlin	Business	suite	14	1	1.0	167.23	2341.22
2025-03-03	2025-03-19	Spain	Barcelona	Leisure	Family	5	4	1.0	113.21	566.07
2024-06-08	2024-06-29	UK	London	Leisure	Deluxe	10	1	0.0	137.21	1372.05
2025-04-25	2025-04-30	UK	Manchester	Business	Family	14	3		193.16	2704.23
2025-04-12	2025-04-30	Ireland	Cork	Leisure	FAMILY	2	1	1.0	159.35	318.69
2024-08-02	2024-08-20	 Ireland	 Galway	Leisure	FAMILY 	7	1	0.0	170.0	1190.02
2025-01-27	2025-02-17	Germany	Berlin	Leisure	Suite	1	4	1.0	102.81	102.81
2025-01-27	2025-03-07	Germany	Berlin	Leisure	Deluxe	6	4	0.0	160.57	963.4
2025-03-23	2025-04-05	Spain	 Barcelona	Leisure	SUITE	8	3	0.0	227.56	1820.47
2024-05-23	2024-07-06	Germany	Berlin	Tour Group	Family	11	1	1.0	136.54	1501.96
2024-10-30	2024-12-01	Italy	Rome	Business	Standard	14	1	1.0	85.32	1194.54
2024-08-20	2024-10-10	UK	Edinburgh	Leisure	Standard	12	4	1.0	86.76	1041.18
2024-10-21	2024-11-27	Spain	Barcelona	Leisure	Deluxe	1	3	0.0	129.56	129.56
2024-11-30	2025-01-10	 Uk	Manchester	Tour Group	Deluxe	3	2	0.0	150.0	450.01
2025-02-11	2025-03-27	UK	London	Leisure	Deluxe	1	3	1.0	117.61	117.61
2024-07-07	2024-08-21	Spain	valencia	conference	Standard	12	2	0.0	85.46	1025.49
2024-09-07	2024-10-03	Germany	Hamburg	Business	Standard	6	2	1.0	140.02	840.11
2025-04-11	2025-04-18	Germany	Munich	Leisure	Standard	7	3		97.99	685.92
2024-05-22	2024-05-23	Italy	Florence	Conference	Deluxe	10	3	1.0	161.87	1618.69
2024-08-30	2024-10-24	Germany	BERLIN	Leisure	Deluxe	14	3	0.0	138.54	1939.59
2024-11-30	2025-01-04	UK	London	Conference	Deluxe	14	1	0.0	141.85	1985.95
2024-06-13	2024-08-01	Germany	Hamburg	Leisure	Suite	5	1	1.0	300.24	1501.21
2024-07-24	2024-09-04	Italy	Milan	Business	Suite	9	3	0.0	218.04	1962.39
2024-10-15	2024-11-24	Ireland	DUBLIN	Conference	Standard	2	1	1.0	83.0	166.0
2024-10-27	2024-11-15	Spain	Valencia	conference	Standard	1	3	0.0	141.46	141.46
2025-01-15	2025-02-28	 Italy	Milan	Leisure	Suite	3	4	1.0	267.03	801.1
2025-01-30	2025-03-06	Spain	Valencia	Leisure	Family	3	2	0.0	124.81	374.44
2025-03-31	2025-04-15	 UK 	Manchester	Tour Group	Deluxe	4	2	0.0	125.43	501.74
2024-10-07	2024-11-20	Italy	Florence	Business	Suite	1	3	1.0	312.01	312.01
2024-12-30	2025-01-29	Ireland	Dublin	Tour Group	Standard	7	2	1.0	113.58	795.07
2025-02-01	2025-02-05	Italy	Milan	Tour Group	Deluxe	6	4	0.0	138.32	829.94
2024-08-21	2024-09-02	Germany	Hamburg	Tour Group	Family	6	1	0.0	169.8	1018.78
2024-12-24	2024-12-24	UK	London	Conference	Family	2	4	0.0	155.43	310.86
2025-04-27	2025-04-28	Spain	MADRID	Business	Deluxe	8	4	1.0	131.64	1053.14
2024-12-23	2025-01-24	Ireland	Dublin	Business	Standard	2	3	1.0	117.27	234.53
2025-04-24	2025-04-26	UK	London	Business	Standard	13	2	1.0	83.07	1079.97
2025-01-09	2025-01-24	Ireland	 Cork	Conference	Deluxe	12	2	1.0	160.87	1930.45
2024-05-03	2024-05-19	ITALY	Rome	Leisure	Deluxe 	14	1	0.0	159.97	2239.6
2024-09-18	2024-10-22	Spain	 Madrid 	Leisure	Suit	13	3	0.0	284.15	3694.01
2024-09-20	2024-11-09	Ireland	Cork	Leisure	Standard	2	2	1.0	107.98	215.95
2024-09-12	2024-09-30	 UK 	Manchester	Conference	Deluxe	7	4	1.0	128.84	901.91
2024-06-19	2024-07-05	Germany	Hamburg	 Leisure	Family	8	3	0.0	174.25	1394.02
2024-05-06	2024-05-08	italy	Milan	Tour Group	Deluxe	8	4	1.0	166.4	1331.19
2025-04-01	2025-04-26	Germany	BERLIN	Leisure	family	4	4	0.0	186.36	745.43
2024-07-10	2024-07-14	Italy	Milan	Leisure	Standard	13	3	0.0	74.66	970.54
2025-04-24	2025-04-30	Italy	Rome	 Leisure	Deluxe	11	2	0.0	137.4	1511.41
2024-11-22	2025-01-06	Italy	Milan	 Leisure 	 Suite	11	3	0.0	216.98	2386.78
2024-12-28	2025-01-10	Germany	Hamburg	Leisure	Family	14	3	1.0	147.48	2064.71
2024-10-10	2024-11-23	UK	Manchester	Business 	Standard	1	3	1.0	102.88	102.88
2024-05-16	2024-05-19	UK 	Edinburgh	LEISURE	Deluxe	6	3	1.0	146.74	880.44
2024-09-02	2024-10-17	Spain	Madrid	Leisure	Family	3	2	1.0	236.27	708.81
2024-12-14	2025-01-28	Germany	Munich	Business	Family	7	4	1.0	179.23	1254.62
2024-06-20	2024-07-31	Ireland	Cork	Business	Deluxe	1	4	0.0	139.94	139.94
2024-07-04	2024-08-23	Germany	Munich	Leisure	Suite	10	2	1.0	244.15	2441.53
2024-12-06	2024-12-25	Spain	Madrid	Business	Standard	3	2	0.0	86.87	260.62
2024-06-21	2024-08-02	Italy	Florence	Business	Standard	11	4	1.0	113.71	1250.81
2025-03-21	2025-04-30	Spain	Madrid	Leisure	Suite	6	3	1.0	177.54	1065.25
2024-12-02	2024-12-31	UK	Edinburgh	Leisure	suite	5	4	0.0	309.78	1548.91
2024-12-30	2025-02-04	Uk	London	Leisure	deluxe	13	4	0.0	155.7	2024.13
2024-11-12	2024-12-25	Ireland	Galway	Tour Group	Family	11	4	1.0	188.96	2078.61
2024-07-05	2024-07-10	Italy	Florence	Leisure	Standard 	9	4	0.0	92.06	828.52
2025-01-31	2025-02-24	Italy	florence	Leisure	Suite	14	2	1.0	200.0	2799.97
2024-11-18	2024-12-10	UK	edinburgh	Conference	Deluxe	2	3	0.0	143.49	286.99
2024-07-11	2024-07-14	Germany	Hamburg	Tour Group	Family	1	4	1.0	252.15	252.15
2024-12-08	2025-01-17	Ireland	Cork	Leisure	Standard	5	4	1.0	67.64	338.19
2024-12-28	2025-02-04	Spain	Valencia	 Business 	Suite	5	2	1.0	399.4	1996.98
2025-02-19	2025-04-12	UK	Manchester	Leisure	Suite	6	2	1.0	196.56	1179.37
2025-03-20	2025-04-30	Italy	Rome	LEISURE	Suite 	7	4	0.0	208.18	1457.25
2024-12-09	2025-01-26	Italy	Milan	Leisure	Deluxe	6	2	0.0	102.32	613.9
2025-01-25	2025-03-21	UK	Manchester	Tour Group	standard	13	4	1.0	97.76	1270.82
2024-12-15	2025-02-09	italy	Florence	Leisure	Family	14	1	1.0	134.41	1881.77
2024-09-05	2024-09-18	Italy	 Florence 	Business	Family	5	4	1.0	205.62	1028.12
2025-01-21	2025-01-24	Germany	BERLIN	Business 	Standard	3	3	1.0	110.29	330.87
2025-01-24	2025-02-07	UK	Manchester	LEISURE 	Family	5	3	0.0	123.8	618.99
2025-02-19	2025-03-12	Ireland	Cork	Business	Standard	9	4	1.0	98.17	883.49
2024-12-24	2025-01-22	spain	Valencia	Leisure	Deluxe	1	4	0.0	164.59	164.59
2024-05-31	2024-06-30	Germany	Berlin	Business	Deluxe	1	1	1.0	133.55	133.55
2025-04-19	2025-04-26	UK	Edinburgh	Leisure	Standard	6	1	1.0	55.33	331.96
2024-05-05	2024-06-20	Germany	Berlin	Business	 SUITE 	4	1	0.0	194.5	777.98
2025-04-26	2025-04-30	GERMANY	Hamburg		Family	14	2	0.0	172.0	2407.98
2024-07-07	2024-08-20	Spain	Valencia	Tour Group	Family	1	2	1.0	203.83	203.83
2025-02-09	2025-02-26	UK	 Edinburgh	Leisure	Family	10	3	1.0	141.31	1413.14
2025-03-30	2025-04-30	Spain	Barcelona 	Conference	Family	9	2	0.0	147.2	1324.84
2025-04-06	2025-04-30	Germany	Berlin	Leisure	Family	9	4	1.0	165.35	1488.16
2024-05-30	2024-06-28	Ireland	Galway	Leisure	Standard	12	1	1.0	127.45	1529.45
2025-03-09	2025-04-10	Italy	Florence	Leisure	Suite	12	1	1.0	231.32	2775.86
2025-01-06	2025-02-19	Ireland	GALWAY	Conference	Standard	1	3	0.0	79.62	79.62
2025-03-04	2025-04-03	UK	Edinburgh	Leisure	Family	6	4	0.0	153.24	919.44
2024-06-27	2024-08-07	 UK	MANCHESTER	Leisure	Suite	8	1	0.0	213.64	1709.1
2025-03-16	2025-04-06	Spain	Barcelona	Tour Group	Suite	2	3	0.0	282.85	565.7
2024-06-15	2024-07-16	Spain	Barcelona	Conference	Family	10	2	0.0	159.94	1599.41
2024-07-18	2024-08-03	UK	MANCHESTER	Business	Family	11	3	1.0	254.59	2800.45
2024-09-30	2024-10-15	Ireland	Galway	Conference	Standard	9	1	0.0	90.74	816.7
2024-09-06	2024-10-19	Spain	Valencia		Std	11	1	1.0	117.05	1287.54
2024-06-05	2024-06-10	UK	 Manchester	Leisure	Suite	13	2	0.0	196.94	2560.2
2024-07-24	2024-09-17	Germany	Hamburg	Leisure	Standard	1	2	1.0	79.61	79.61
2024-07-25	2024-08-10	UK	London	Leisure	Family	2	2	0.0	188.48	376.97
