order_datetime	city	platform	cuisine_type	delivery_distance_km	delivery_time_min	items_count	basket_value	delivery_fee	tip_amount	total_paid
2024-10-08 18:09	Galway	UberEats	 Indian	2.91	31.5	5	28.8	2.45	3.56	34.81
2025-03-21 13:06	Dublin	Deliveroo	Pizza	4.03	25.4	1	11.75	3.01	0.0	14.76
2024-09-10 11:34	Dublin	JustEat	Pizza	3.39	27.2	3	51.71	2.7	2.01	56.42
2024-09-13 21:25	Cork	Deliveroo	Pizza	3.52	38.7	2	41.63	2.76	3.83	48.22
2024-06-20 20:16	Dublin	Deliveroo	Cafe 	4.66	39.5	4	29.43	3.33		36.6
2025-01-15 12:45	LIMERICK	DELIVEROO	Chinese	5.66	51.2	3	45.02	3.83	0.0	48.85
2024-10-21 17:47	dublin	Deliveroo	Cafe	2.81	20.6	2	10.96	2.4	1.86	15.22
2024-11-13 23:05	Belfast	UberEats	Pizza	3.0	37.3	3	15.76	2.5	0.0	18.26
2025-02-09 11:52	Belfast	Deliveroo	Chinese	3.63	32.5	2	21.72	2.81	0.0	24.53
2024-10-08 18:27	Dublin	JustEat	Indian	3.13	29.4	1	15.59	2.57	0.0	18.16
2025-03-16 23:17	Dublin	Deliveroo	Indian	2.72	31.4	5	76.46	2.36	1.92	80.74
2024-12-23 20:36	Dublin	UberEats	Burgers	3.73	32.1	5	58.39	2.87	0.0	61.26
2024-11-06 13:48	Limerick	Deliveroo	burgers	1.22	30.9	3	49.33	2.0	2.44	53.77
2025-02-09 15:16	dublin	UBEREATS	Burgers	5.54	41.2	1	12.23	3.77	0.0	16.0
2024-05-11 21:59	Dublin	DELIVEROO	Thai	1.26	22.9	2	21.62	2.0	0.0	23.62
2024-07-18 11:13	 Dublin 	UberEats	Sushi	2.23	28.7	2	40.49	2.11	0.0	42.6
2025-02-22 20:09	Cork	UberEats	Sushi	3.44	30.0	4	52.46	2.72	0.0	55.18
2025-02-18 14:41	Galway		Cafe	2.93	40.0	5	44.02	2.47	0.9	47.39
2024-06-09 19:38	Cork	JUSTEAT	Burgers 	3.07	29.2	4	63.67	2.54	3.46	69.67
2024-05-26 23:35	Dublin	Deliveroo	Thai	2.01	34.9	5	77.44	2.0	1.94	81.38
2025-04-09 13:11	Limerick	JustEat	Thai 	6.35	46.5	2	24.57	4.17	2.93	31.67
2025-03-23 22:43	 Galway 	JustEat	Chinese	5.49	41.0	1	10.51	3.74	0.0	14.25
2024-09-19 12:17	Dublin	UberEats	Cafe	4.44	33.8	5	51.5	3.22	4.88	59.6
2024-10-03 10:44	Dublin	deliveroo	Chinese	2.36	24.6	4	51.62	2.18	2.16	55.96
2025-02-22 11:28	Dublin	UberEats	Burgers	3.56	36.6	2	15.51	2.78	0.0	18.29
2024-10-01 23:59	Dublin	Deliveroo	 Indian 	3.25	36.4	2	26.41	2.63		31.99
2024-07-24 17:51	Dublin	JustEat	Sushi	0.22	19.5	4	68.87	2.0	0.0	70.87
2024-11-25 21:58	DUBLIN	Deliveroo	Indian	1.31	26.3	5	87.88	2.0	2.53	92.41
2024-09-23 10:06	Dublin	JustEat	Chinese	3.09	37.8	4	31.29	2.55	2.3	36.14
2024-05-21 13:45	Cork	UberEats	Chinese	4.13	38.9	4	38.19	3.07	4.05	45.31
2024-10-09 11:24	Dublin	UberEats	Burgers	1.63	15.2	2	29.57	2.0	2.43	34.0
2025-04-28 13:27	Dublin	ubereats	Sushi	2.68	30.4	2	31.75	2.34	1.83	35.92
2024-10-05 10:36	Dublin	Deliveroo	Pizza 	1.24	28.2	3	44.75	2.0	2.75	49.5
2024-06-09 11:43	limerick		Sushi	1.03	26.6	2	28.54	0.0	0.0	28.54
2024-12-26 23:27	Cork		Pizza	2.95	35.5	3	20.49	2.47	0.0	22.96
2024-12-26 21:49	galway	UberEats	Burgers	0.51	13.5	5	45.91	2.0	3.21	51.12
2024-08-13 11:13	Belfast	InHouse	Thai	2.06	28.5	1	15.53	0.0	6.16	21.69
2024-10-28 16:45	Cork	UBEREATS	Indian	2.35	26.5	4	55.14	2.17	0.0	57.31
2024-09-17 22:54	Dublin	Justeat	Cafe	3.23	32.0	4	37.4	2.61	2.76	42.77
2024-11-19 20:12	Dublin		Sushi	4.03	39.0	4	72.95	3.02	0.0	75.97
2025-03-13 10:00	Dublin	deliveroo	CAFE	4.93	34.3	5	45.9	3.46	6.01	55.37
2024-08-16 17:55	Belfast	Deliveroo	Indian	3.12	43.4	4	46.29	2.56	0.0	48.85
2024-05-25 15:20	Limerick	JustEat	Chinese	3.48	36.0	2	5.0	2.74	0.0	7.74
2024-05-28 22:35	Cork	JustEat	Burgers	2.92	39.2	1	12.3	2.46	2.03	16.79
2024-06-03 12:01	 Dublin	JustEat	Pizza	2.17	29.2	1	11.94	2.08	3.95	17.97
2024-07-11 15:07	Dublin	Deliveroo	Chinese	1.65	23.3	3	45.55	2.0	1.84	49.39
2025-02-14 14:14	Cork	Deliveroo	Pizza	4.8	33.1	3	42.13	3.4	0.0	45.53
2024-12-02 11:03	Galway	ubereats	Burgers	3.39	28.7	3	28.05	2.69	0.0	30.74
2025-01-18 16:52	DUBLIN	UberEats	 THAI	1.87	39.6	5	67.03	2.0	4.43	73.46
2025-02-02 14:55	 Dublin	 Deliveroo	Cafe	5.24	44.2	1	7.57	3.62	0.0	11.19
2024-09-21 14:09	Galway	UberEats	Indian	4.77	37.2	4	48.15	3.39	0.0	51.54
2025-01-18 23:03	Limerick	Deliveroo	Pizza	4.13	37.2	3	37.76	3.06		40.82
2024-12-29 18:23	Cork		Cafe	3.51	33.7	1	7.32	2.76	5.96	16.04
2024-10-23 17:07	Dublin	 Deliveroo	Burgers	4.56	26.2	2	30.11	3.28	0.0	33.39
2025-04-20 20:03	Limerick	JustEat	Burgers 	2.3	30.3	5	37.99	2.15	0.0	40.14
2025-02-19 15:07	Galway		Burgers	4.63	44.9	3	36.98	3.32	5.45	45.75
2025-02-13 14:15	Dublin	JustEat	Sushi	4.14	37.9	2	35.51	3.07	1.1	39.68
2024-12-15 18:25	Dublin	UberEats	Pizza	3.85	33.8	2	25.66	2.92	0.0	28.58
2024-08-24 16:45	Dublin	 Deliveroo	Thai	3.29	31.6	3	48.6	2.65	0.0	51.25
2024-07-04 22:04	Cork	UberEats	Indian	0.97	24.7	2	25.69	2.0	0.0	27.69
2025-02-27 21:44	Dublin	Deliveroo	Pizza	4.13	35.2	5	85.69	3.07	5.99	94.75
2025-04-28 15:31	Limerick	UberEats	Pizza	5.43	46.4	1	12.32	3.71	4.08	20.11
2024-05-28 12:04	Limerick	UberEats	Chinese	1.43	19.6	3	38.96	2.0	0.0	40.96
2025-03-17 21:47	Galway	UberEats	Chinese	0.56	20.7	4	49.28	2.0	0.0	51.28
2025-04-17 20:08	Belfast	justeat	Chinese	3.12	33.9	5	47.78	2.56	0.0	50.34
2024-05-16 22:11	Cork	UberEats	Pizza	4.12	33.4	3	28.65	3.06	0.0	31.71
2024-12-11 11:24	Dublin	Justeat	Pizza	0.2	24.4	1	13.25	2.0	4.38	19.63
2025-03-11 22:20	Cork	JustEat	Pizza	2.23	26.8	1	14.22	2.11	1.76	18.09
2024-12-22 17:42	Galway	UberEats	Thai	2.14	27.8	3	28.66	2.07	0.0	30.73
2025-01-12 10:20	Dublin	UberEats	Sushi 	1.7	27.5	1	11.43	2.0	2.22	15.65
2025-04-10 12:59	Dublin	InHouse	Chinese	3.45	38.2	5	56.3	0.0	0.0	56.3
2025-03-09 10:37	Cork	JustEat	Pizza	2.2	31.9	2	31.48	2.1	0.0	33.58
2024-12-29 10:23	Dublin	InHouse	Chinese	2.09	26.5	4	56.83	0.0	0.0	56.83
2024-05-07 14:26	Cork	UberEats	pizza	4.38	36.8	2	28.57	3.19	0.0	31.76
2025-04-05 15:15	Dublin	justeat	Cafe	1.93	34.1	4	33.25	2.0	0.0	35.25
2024-08-12 23:58	Dublin	Deliveroo	Burgers	2.48	38.1	5	61.69	2.24	5.16	69.09
2024-06-16 17:44	Dublin	UberEats	Pizza	1.91	23.3	5	80.66	2.0	2.42	85.08
2024-10-21 14:32	Dublin	 JustEat 	Indian	1.55	21.8	2	15.69	2.0	0.0	17.69
2024-06-03 19:40	Cork	Deliveroo	Chinese	2.59	35.5	2	27.77	2.3	0.0	30.07
2025-02-21 20:04	GALWAY	JustEat	Pizza	1.59	35.5	3	48.85	2.0	0.0	50.85
2025-01-24 18:48	Galway	UberEats	Pizza	4.18	29.3	5	34.04	3.09	5.47	42.6
2024-05-06 22:57	Dublin	Deliveroo	Thai	3.59	29.7	2	25.8	2.8	0.0	28.6
2024-07-10 16:48	Dublin	JustEat	Chinese	2.05	18.2	2	19.7	2.02	4.86	26.58
2025-02-10 19:06	galway	justeat	Chinese 	2.24	30.6	2	25.18	2.12	0.0	27.3
2025-03-23 17:38	dublin	Deliveroo	Pizza	0.2	19.3	1	11.42	2.0	1.83	15.25
2024-10-29 20:18	DUBLIN	UberEats	THAI	0.2	13.3	1	9.46	2.0	0.0	11.46
2024-09-05 12:04	Dublin	JustEat	Burgers	3.0	25.1	3	55.48	2.5	0.0	57.98
2025-02-11 12:28	Cork	UberEats 	Chinese	2.76	24.3	5	72.24	2.38		74.62
2025-02-23 19:44	limerick	UberEats	 Thai 	1.53	28.6	4	36.81	2.0	1.26	40.07
2024-12-15 18:42	Cork	Deliveroo	Cafe	3.62	29.4	3	23.08	2.81	5.51	31.4
2025-02-18 12:05	Cork	 ubereats 	Pizza	1.1	25.8	2	32.42	2.0	1.33	35.75
2024-12-06 12:11	Dublin	Deliveroo	 Pizza	1.77	23.6	2	23.5	2.0		25.5
2024-05-30 17:19	Cork		Chinese	1.08	19.7	4	35.37	2.0	4.36	41.73
2024-08-30 22:57	cork	UberEats	Burgers	2.59	29.2	2	26.68	2.3	0.0	28.98
2025-04-08 18:13	Cork	JustEat	 Chinese	4.0	29.5	4	72.53	3.0	5.54	81.07
2025-03-14 11:52	Dublin	UberEats	Chinese	1.85	38.5	5	88.99	2.0	0.0	90.99
2024-08-26 23:22	Dublin	UberEats	Chinese	4.36	23.1	5	40.1	3.18	0.0	43.28
2024-10-31 20:35	Dublin 	UberEats	Pizza	4.63	36.2	4	67.83	3.31	0.0	71.14
2024-10-02 13:03	Dublin	Uber Eats	Sushi	2.66	25.7	5	81.65	2.33	0.0	83.98
2024-09-07 22:19	Galway	Deliveroo	Burgers	0.2	22.5	4	29.71	2.0	0.0	31.71
2025-01-02 11:55	Dublin	JustEat	Indian	2.63	31.9	5	89.69	2.31	0.0	92.0
2024-06-11 16:10	Dublin	JustEat	Indian	3.15	30.3	4	55.05	2.57	0.0	57.62
2024-07-22 20:59	Dublin	Deliveroo	pizza	1.43	30.0	2	24.96	2.0	0.0	26.96
2024-05-02 11:12	Dublin	JustEat	Burgers 	3.98	34.5	3	23.59	2.99	3.93	30.51
2025-01-09 13:00	Belfast	Deliveroo App	Cafe	1.52	34.3	2	13.77	2.0	0.0	15.77
2024-09-21 20:10	 Dublin	 Deliveroo 	Indian	4.35	31.0	4	70.69	3.18	0.0	73.87
2024-05-21 14:41	Limerick	Deliveroo	Chinese	2.93	37.3	1	13.4	2.46	0.0	15.86
2024-10-23 11:14	Dublin	JustEat	Chinese	4.92	43.2	1	12.05	3.46	2.15	17.66
2024-11-10 14:44	Dublin		Indian	2.03	34.3	3	31.22	2.01	1.68	34.91
2024-10-07 21:41	Belfast	JustEat	Chinese	1.49	16.6	5	50.37	2.0	1.67	54.04
2025-01-17 10:44	Dublin	Justeat	Sushi	1.93	32.6	4	59.77	2.0	4.94	66.71
2025-01-31 21:52	Dublin	Deliveroo	Pizza	5.2	35.4	4	69.16	3.6	3.41	76.17
2025-01-19 20:49	 Dublin	Deliveroo	 Pizza 	1.42	28.8	1	15.31	2.0	0.0	17.31
2024-08-25 15:23	Dublin	Deliveroo	Burgers	3.41	28.9	5	68.88	2.71	1.82	73.41
2025-02-14 22:22	Cork	UberEats	Indian	3.49	36.4	5	73.71	2.74	4.3	80.75
2024-08-27 11:06	Dublin	UberEats	Pizza	1.07	17.4	5	66.62	2.0	3.6	72.22
2025-01-23 23:13	Dublin	UberEats	Pizza	5.0	49.4	1	12.56	3.5	0.0	16.06
2024-08-02 15:47	Galway	InHouse	pizza	3.13	24.7	5	72.14	0.0	0.0	72.14
2025-01-13 21:03	Limerick	UberEats	Burgers	1.14	33.9	1	8.35	2.0	0.0	10.35
2024-10-02 10:42	Dublin	 Deliveroo	indian	4.49	36.3	1	13.27	3.25	3.37	19.89
2024-07-05 11:05	Dublin	UberEats	Indian	1.89	37.4	4	43.05	2.0	0.0	45.05
2024-06-04 18:00	Cork	DELIVEROO	Chinese	3.54	30.5	5	42.01	2.77	0.0	44.78
2024-12-24 10:16	Limerick	justeat	Burgers	1.49	28.5	1	15.74	2.0	2.0	19.74
2024-09-07 11:53	Dublin	Deliveroo	Chinese	5.34	32.8	2	28.05	3.67	5.9	37.62
2024-10-11 13:00	Limerick	 Deliveroo	Burgers 	2.39	29.3	3	21.82	2.2	5.5	29.52
2025-04-12 17:21	Limerick	Deliveroo	 Sushi	1.13	25.8	2	27.29	2.0	6.09	35.38
2025-04-04 15:41	dublin	Deliveroo	Indian	2.86	32.0	4	64.37	2.43	0.0	66.8
2025-04-25 22:49	Dublin	UberEats	Pizza	7.19	51.9	3	25.75	4.6	1.32	31.67
2024-05-09 18:12	Cork	JustEat	Chinese	2.45	31.4	1	9.5	2.22	0.0	11.72
2025-02-10 10:56	Dublin	 Deliveroo	Indian	2.48	38.2	1	16.2	2.24	0.0	18.44
2024-09-16 11:42	Limerick	UberEats	Pizza	3.67	24.7	5	65.75	2.83	6.61	75.19
2024-12-03 15:58	 Cork 	UberEats	Burgers	3.84	42.1	5	88.84	2.92	6.19	97.95
2024-05-26 17:49	Cork	Deliveroo	Cafe	1.05	30.0	2	10.87	2.0	0.0	12.87
2024-05-26 18:45	Galway	UberEats	Cafe	3.05	35.2	5	40.06	2.52	1.78	44.36
2024-10-29 13:11	cork	UberEats	Chinese	5.1	45.8	5	56.61	3.55		60.16
2025-02-03 21:50	Dublin	Deliveroo	Sushi	4.63	35.8	2	22.26	3.31	2.1	27.67
2024-05-22 16:35	Cork	UberEats	Chinese	2.6	27.2	3	42.52	2.3	2.83	47.65
2024-08-13 20:44	Dublin	deliveroo	Sushi	2.76	33.3	2	22.91	2.38	0.0	25.29
2024-10-24 17:07	Cork	Deliveroo	Thai	5.22	57.0	5	58.61	3.61	1.58	63.8
2024-10-02 10:36	Belfast		chinese	2.84	36.9	4	59.29	2.42	3.26	64.97
2024-12-26 12:52	GALWAY	 UberEats	Indian	3.18	29.4	1	22.54	2.59	4.66	29.79
2024-06-12 10:05	CORK	InHouse	Burgers	2.02	36.1	2	22.78	0.0	0.0	22.78
2024-05-12 15:34	Dublin	JustEat	Chinese Takeaway	3.77	32.9	5	81.62	2.88	1.06	85.56
2024-12-28 22:07	Galway	Deliveroo	Thai	4.16	38.6	4	42.6	3.08	0.34	46.02
2025-01-29 12:16	DUBLIN	ubereats	Burgers	1.76	33.4	1	11.08	2.0	0.0	13.08
2024-06-06 16:23	Belfast	UberEats	Indian	2.35	25.3	2	19.21	2.18	2.44	23.83
2024-10-27 16:47	Galway	Deliveroo	burgers	3.13	40.2	3	43.43	2.56	0.0	45.99
2025-02-25 16:08	Dublin	Deliveroo	Sushi	3.41	46.1	2	29.25	2.7	0.0	31.95
2024-12-26 16:42	Dublin	UberEats	Indian	2.22	28.8	2	25.76	2.11	0.0	27.87
2025-03-21 18:35	Cork	JustEat	Cafe	1.24	17.0	2	16.15	2.0	2.52	20.67
2025-02-03 23:03	Dublin	JustEat	Pizza	3.94	35.2	1	10.08	2.97	0.0	13.05
2025-04-13 23:06	Dublin	JustEat	Indian	2.87	34.7	1	13.53	2.44	0.0	15.97
2024-07-03 20:45	Dublin	Deliveroo	Chinese	3.33	22.8	4	35.41	2.66	0.0	38.07
2025-02-25 20:09	Cork 	 UberEats	Burgers	4.32	35.6	5	51.35	3.16	0.0	54.51
2024-12-16 15:12	Dublin	Ubereats	Cafe	6.29	38.7	5	25.84	4.14	0.0	29.98
2024-09-25 15:04	Limerick	Deliveroo	Burgers	4.04	33.0	1	13.21	3.02	0.0	16.23
2024-11-08 13:06	Dublin	JustEat	Chinese	2.2	20.0	2	30.81	2.1	0.0	32.91
2024-10-17 15:25	Limerick	Deliveroo	SUSHI	0.72	20.7	1	13.0	2.0	0.0	15.0
2024-10-03 15:43	Belfast	UberEats	 Indian	6.16	44.1	3	32.13	4.08	0.0	36.21
2025-04-02 22:07	Dublin	Deliveroo	Pizza	2.8	19.3	1	15.92	2.4	5.07	23.39
2024-07-15 11:46	Dublin	UberEats	Burgers	3.19	28.5	3	34.52	2.6	2.35	39.47
2025-02-05 14:08	Dublin	JustEat	Chinese	3.98	30.2	5	60.59	2.99	0.0	63.58
2024-05-08 23:00	Limerick	UberEats	Pizza	2.76	28.8	2	16.85	2.38	0.0	19.23
2024-12-31 18:36	cork	UberEats	Indian	4.19	48.1	1	17.04	3.1	1.94	22.08
2024-06-27 14:19	Cork 	UBEREATS	Pizza	2.14	28.0	4	77.53	2.07	4.03	83.63
2024-08-26 14:57	Cork	UberEats	Burgers	0.42	28.4	2	27.74	2.0	1.89	31.63
2025-03-05 18:18	Belfast	JustEat	Pizza	3.91	28.0	5	101.1	2.96	0.0	104.06
2025-03-13 16:57	Dublin	UberEats	Pizza	1.29	27.5	1	16.43	2.0	0.0	18.43
2024-07-29 21:20	dublin	UberEats	Chinese	3.49	34.4	5	36.89	2.74	0.0	39.63
2024-06-29 18:01	Limerick		Burgers	2.76	34.2	2	20.33	2.38	0.0	22.71
2025-02-04 17:53	Cork	JUSTEAT	Indian	0.3	18.7	4	44.07	2.0	4.39	50.46
2024-10-11 10:50	Dublin	JustEat	pizza	1.45	28.5	5	63.28	2.0	4.36	69.64
2024-10-14 23:16	Limerick	JustEat	Indian	1.98	29.2	3	47.34	2.0	0.0	49.34
2025-01-15 13:06	Galway	UberEats	indian	1.7	46.5	1	10.94	2.0		17.45
2024-11-12 10:59	dublin	JUSTEAT	Burgers	1.63	27.1	4	39.96	2.0	2.47	44.43
2024-11-24 22:20	Dublin	Uber Eats	sushi	0.8	14.4	4	61.93	2.0	2.06	65.99
2024-10-29 10:56	Dublin	justeat	Pizza	2.49	32.2	2	31.56	2.24	1.54	35.34
2025-03-26 16:55	 Dublin 	JustEat	Chinese	5.16	39.8	3	29.7	3.58	0.0	33.28
2024-08-08 10:39	Belfast	JustEat	Sushi	1.67	24.0	3	56.96	2.0	0.0	58.96
2024-10-24 13:08	Dublin	Deliveroo	BURGERS	3.34	34.4	3	39.49	2.67	0.0	42.16
2024-11-07 22:33	Limerick	InHouse	 INDIAN	1.32	20.4	5	78.79	0.0	0.0	78.79
2025-03-24 21:43	 Dublin	Deliveroo	 Chinese	3.31	28.2	4	53.27	2.65	2.23	58.15
2024-06-14 13:48	Dublin	Deliveroo	Burgers	5.12	51.1	5	41.0	3.56	0.0	44.56
2024-07-25 18:08	Cork	JustEat	Burgers	4.14	39.3	3	30.76	3.07	0.0	33.83
2024-10-04 21:58	 Limerick 	Deliveroo	Indian	2.04	21.7	5	109.04	2.02	0.65	111.71
2024-06-08 23:19	Limerick	UberEats	Cafe	5.72	49.6	3	25.35	3.86	0.0	29.21
2025-01-08 13:44	Belfast	Deliveroo	Chinese	5.56	44.5	2	26.04	3.78	0.0	29.82
2025-03-15 13:03	 Belfast 	UberEats	Pizza	0.69	31.5	4	70.38	2.0	2.27	74.65
2024-09-15 19:00	Belfast	UberEats	Sushi	2.98	39.8	1	17.06	2.49	2.26	21.81
2025-01-31 20:22	 Galway 	Deliveroo	Thai	0.2	25.0	5	70.87	2.0	0.0	72.87
2024-07-18 10:38	Galway	JustEat	Pizza	1.41	18.7	5	63.9	2.0	0.0	65.9
2024-10-01 10:18	Dublin	UberEats	Indian	1.63	32.1	4	47.85	2.0	0.0	49.85
2024-09-12 22:29	Limerick	Deliveroo	Burgers	2.66	32.9	1	16.66	2.33	2.73	21.72
2024-10-22 19:56	dublin	Deliveroo	 Chinese	1.71	20.4	3	24.08	2.0	0.0	26.08
2024-07-15 19:38	 Dublin	Deliveroo	Cafe	3.51	31.4	4	20.97	2.76	4.85	28.58
2024-06-26 17:38	Dublin	JustEat	Chinese	3.44	30.5	4	49.05	2.72	1.84	53.61
2024-11-13 18:38	Cork	InHouse	Chinese	3.3	34.9	1	7.55	0.0	1.16	8.71
2025-02-15 11:01	Dublin	UberEats	Thai	3.54	32.1	2	24.44	2.77	3.84	31.05
2025-02-26 11:23	Dublin	Deliveroo	Chinese 	0.91	14.8	4	44.44	2.0	0.0	46.44
2024-11-05 15:13	Galway	UberEats	Sushi	4.93	31.0	3	56.1	3.47	2.65	62.22
2025-02-03 12:57	belfast	Deliveroo	Chinese	5.1	36.3	3	26.96	3.55	0.0	30.51
2024-09-09 22:53	Limerick	UberEats	Pizza	2.51	29.8	3	57.31	2.26	0.0	59.57
2025-04-25 16:44	 Cork 	JustEat	Cafe	3.68	35.0	4	25.64	2.84	0.0	28.48
2024-05-03 11:06	Limerick	UberEats	Chinese	4.6	37.2	3	29.68	3.3	3.43	36.41
2024-07-05 18:41	Limerick	UberEats	Burgers	4.64	39.7	1	12.41	3.32	0.0	15.73
2024-11-23 13:42	Limerick	UberEats	CAFE	3.87	36.4	5	36.51	2.94	4.37	43.82
2024-11-04 10:20	Belfast	Deliveroo	Burgers 	4.01	27.9	1	10.09	3.01	0.0	13.1
2024-09-17 16:01	Cork	UberEats 	BURGERS	3.65	25.9	3	34.34	2.83	0.0	37.17
2025-03-28 20:46	Belfast	JustEat	Burgers	5.81	46.7	5	60.77	3.91	0.0	64.68
2024-10-19 11:52	Cork	Deliveroo	Chinese	5.69	30.3	4	28.56	3.85	4.72	37.13
2024-06-14 15:07	Cork	Deliveroo	Sushi	2.65	26.6	3	38.63	2.33	3.96	44.92
2025-02-19 13:47	Belfast	JustEat	Indian	1.8	21.5	5	89.21	2.0	3.27	94.48
2025-03-10 20:44	Dublin	Deliveroo	Chinese	4.61	40.8	2	28.92	3.3	0.0	32.22
2024-06-28 12:04	Dublin	JustEat	Sushi	3.03	25.8	2	41.17	2.51	2.04	45.72
2024-05-24 10:51	Cork	deliveroo 	Burgers	3.13	42.2	4	38.11	2.57	4.61	45.29
2024-12-24 15:02	Cork	JustEat	Cafe	3.84	27.9	5	36.8	2.92	5.1	44.82
2024-12-27 19:35	Belfast	UberEats	Burgers	2.95	26.8	1	6.95	2.47	0.0	9.42
2024-12-31 10:55	DUBLIN	Deliveroo	Chinese	0.22	28.8	2	20.49	2.0	0.0	22.49
2024-07-02 10:19	Galway	UberEats	chinese	2.79	35.2	2	22.65	2.4	3.62	28.67
2024-06-18 14:11	Galway	UberEats	Pizza	3.99	43.6	4	48.56	2.99	0.0	51.55
2024-06-21 17:39	CORK	UberEats	burgers	1.87	36.7	1	10.99	2.0	4.07	17.06
2024-05-28 22:08	Dublin	Deliveroo	Indian	6.01	39.4	1	17.53	4.01	0.0	21.54
2025-02-09 21:51	Dublin	JustEat	Pizza	2.61	30.0	1	17.95	2.3	0.0	20.25
2025-01-20 10:41	DUBLIN	UberEats	INDIAN	2.1	22.8	2	23.69	2.05	0.0	25.74
2024-06-21 21:13	Limerick	JustEat	Burgers	4.75	41.6	1	13.18	3.37	2.24	18.79
2024-11-22 19:01	Limerick	Deliveroo	Pizza	2.91	25.8	5	68.96	2.45	1.58	72.99
2025-02-21 15:11	Galway	Deliveroo	Cafe	1.19	22.1	1	5.0	2.0	3.55	10.55
2024-12-19 12:43	Dublin	DELIVEROO	Burgers	6.75	38.4	4	28.38	4.37		32.75
2024-06-15 10:38	Dublin	Deliveroo	chinese	3.11	30.5	4	33.97	2.56	3.71	40.24
2025-01-29 19:15	Galway	JustEat	Thai	2.22	16.7	1	22.0	2.11	2.67	26.78
2025-01-14 13:23	Dublin	UberEats	Pizza	3.38	26.5	2	26.33	2.69	0.0	29.02
2024-12-16 18:20	Limerick	justeat	Thai	1.61	27.8	1	15.78	2.0	0.0	17.78
2024-12-12 21:29	Limerick	InHouse	Burgers	3.56	39.2	2	24.5	0.0	1.66	26.16
2025-04-22 17:27	Galway	UberEats	Cafe	5.83	47.0	5	35.83	3.92	2.1	41.85
2024-08-14 18:03	Dublin	Deliveroo	Cafe	1.13	29.0	1	7.4	2.0	0.0	9.4
2024-08-05 14:06	 Dublin	JustEat	Chinese	3.3	33.0	5	24.11	2.65	2.62	29.38
2025-04-26 19:22	Cork	JustEat	Pizza	1.61	21.4	5	74.91	2.0	0.0	76.91
2025-02-13 14:14	Dublin	 Deliveroo 	Indian	1.42	30.2	3	29.97	2.0	0.0	31.97
2024-09-09 20:21	Cork	Deliveroo App	Chinese	2.6	25.3	4	32.22	2.3	3.36	37.88
2024-08-14 23:20	Cork	UberEats	Indian	0.22	19.1	3	22.23	2.0	0.0	24.23
2024-08-13 13:55	Dublin	Ubereats	Sushi	3.15	36.0	5	90.68	2.57	0.0	93.25
2024-06-20 18:32	Dublin	UberEats	Thai 	3.41	25.0	2	21.46	2.7	0.14	24.3
2024-09-27 10:03	Cork	JustEat	Sushi	2.05	32.1	4	69.92	2.02	0.08	72.02
2024-10-30 13:18	Cork	JustEat	Cafe	3.95	43.1	2	19.23	2.97	4.16	26.36
2025-01-06 12:06	cork	UberEats	Cafe	1.98	17.4	1	7.92	2.0	0.0	9.92
2024-11-29 14:16	Galway	UberEats 	Sushi	3.66	35.6	5	79.91	2.83	2.62	85.36
2024-10-24 20:23	Limerick	UberEats	Sushi	3.93	41.9	5	77.23	2.97	0.0	80.2
2025-01-27 12:11	Dublin		 Pizza	1.94	33.0	4	43.94	2.0	4.36	50.3
2024-05-15 16:10	Dublin	InHouse	CHINESE	4.06	44.0	3	43.41	0.0	0.0	43.41
2024-10-18 17:57	Limerick	UberEats	Indian	5.07	34.5	3	33.87	3.54	6.53	43.94
2025-01-14 12:05	Cork	Deliveroo	Burgers	1.96	32.4	5	63.98	2.0	3.09	69.07
2024-06-07 20:52	Dublin	UberEats	Burgers	1.38	21.7	5	56.82	2.0	0.0	58.82
2024-05-10 11:51	Dublin	Deliveroo	Pizza	1.6	30.3	2	26.39	2.0	0.0	28.39
2025-04-02 16:14	Limerick	UberEats	Pizza	1.58	16.7	3	52.55	2.0	0.0	54.55
2025-01-12 21:26	Dublin	JustEat	Burgers	2.13	33.6	4	50.12	2.06	0.0	52.18
2024-05-31 11:21	Dublin	JustEat	Burgers	4.25	32.3	4	53.85	3.12	5.29	62.26
2025-04-02 10:37	Dublin	UberEats	Indian	1.17	39.2	3	30.65	2.0	0.0	32.65
2024-12-22 13:38	Cork	Deliveroo	Indian	4.82	35.4	1	13.15	3.41	0.0	16.56
2025-04-26 17:16	Limerick	ubereats	Pizza	1.64	34.9	1	13.41	2.0	2.54	17.95
2025-04-11 18:23	Cork	Deliveroo	Pizza	1.27	25.1	5	61.1	2.0	0.0	63.1
2024-12-26 13:44	DUBLIN	Deliveroo	Indian	4.77	33.5	4	45.22	3.39	0.0	48.61
2024-10-27 21:32	Dublin	UberEats	Burgers	5.36	32.7	2	27.89	3.68	1.73	33.3
2024-06-29 19:21	Galway	ubereats	Chinese	2.2	24.3	2	20.54	2.1	5.44	28.08
2025-04-02 10:03	Galway	UberEats	Pizza	2.64	34.8	4	61.14	2.32	1.81	65.27
2024-08-06 18:01	Limerick	UberEats	Cafe	2.96	30.9	5	33.75	2.48	4.65	40.88
2024-09-06 20:55	Cork	UberEats	Pizza	2.79	28.4	4	64.23	2.39	0.0	66.62
2025-01-17 12:19	Cork	Deliveroo	Chinese	1.56	23.4	4	54.24	2.0	0.61	56.85
