order_date	country	channel	product_category	payment_method	units	unit_price	discount_rate	order_value
2024-12-09	Spain	Web	Groceries	PayPal	3	13.49	0.062	37.96
2024-06-13	Spain 	Store Kiosk	Clothing	Card	4	55.62	0.0	222.47
2025-03-10	France	Mobile App	Home	Paypal	5	84.88	0.0	424.38
2024-09-18	Ireland	Mobile App	Clothing	card	3	60.56	0.012	179.45
2025-01-26	UK	Store Kiosk	Home	Card	1	73.33	0.0	73.33
2024-10-30	Spain	Web	Books	PayPal	5	9.77	0.089	44.52
2024-08-05	SPAIN	Web	electronics	Card	1	297.48	0.079	274.11
2025-04-13	UK	Web	Electronics	PayPal	2	327.05	0.0	654.1
2025-03-27	France	Mobile App	Groceries	Card	1	18.59	0.0	18.59
2025-01-13	UK	Web	Electronics	Card	3	310.25	0.086	850.32
2024-08-20	UK	Web	Groceries	Card	1	16.23	0.014	16.01
2024-07-22	UK	WEB	Electronics	Card	4	325.6	0.079	1199.52
2024-11-13	Germany	Mobile App	Groceries	 Cash	3	16.32	0.059	46.06
2024-07-05	Ireland	Web	Groceries	CARD	4	10.44	0.098	37.66
2024-05-13	Ireland	Web	Home	PayPal	5	89.2	0.027	433.91
2024-08-21	Ireland	Mobile App	Home	 PayPal	5	87.46	0.0	437.31
2024-10-02	Germany	Store Kiosk	Groceries	Card	2	20.29	0.044	38.79
2024-10-24	Ireland	mobile app	Groceries 	 card 	2	12.11	0.0	24.21
2024-10-30	UK	Mobile App	Clothing	VOUCHER	3	48.76	0.021	143.26
2025-01-28	France	Web	Electronics	Card	1	319.81	0.034	308.95
2024-10-25	France	Mobile App	Books	Card	2	15.52	0.0	31.05
2025-02-08	France	Web	Electronics	Card	2	393.64	0.0	787.28
2024-05-30	 Ireland	Web	Clothing	Card	4	53.37	0.008	211.83
2024-07-17	UK	Web	Clothing	PayPal	5	58.47	0.002	291.75
2025-02-27	UK		Electronics	PayPal	3	271.69	0.0	815.06
2024-07-25	UK	Web	Clothing		2	47.24	0.0	94.48
2025-02-03	France	Mobile App	Books	Card	4	17.59	0.0	70.35
2024-11-02	France	Web	Clothing	 Card 	1	53.04	0.005	52.78
2025-02-25	UK	Mobile App	Groceries	Card	1	16.63	0.04	15.98
2024-08-23	 UK 	Mobile App	Clothing	Card	1	54.77	0.076	50.62
2025-02-03	Ireland	Mobile App	Home	Voucher	5	69.1	0.025	336.99
2025-04-21	Spain	web	HOME	Card	4	80.94	0.023	316.45
2024-09-16	Ireland	Mobile App	Electronics	PayPal	2	394.18	0.044	753.48
2024-12-14	Germany	Web	Groceries	PayPal	1	18.37	0.013	18.14
2025-02-27	UK	web	Electronics	Voucher	1	247.54	0.0	247.54
2024-07-12	Germany	Store Kiosk	books	Card 	4	12.18	0.0	48.73
2024-09-16	France	Mobile App	Home	Card	3	80.74	0.03	235.04
2024-07-18	Ireland	Web	Electronics	Card	1	265.85	0.064	248.88
2024-07-17	Ireland	 Web 	Electronics	Card	5	316.13	0.0	1580.63
2025-01-10	UK	Mobile App	Clothing	PayPal	1	53.53	0.056	50.51
2024-08-26	Spain	mobile app	home	Card 	3	63.72	0.017	187.82
2024-09-09	UK	Mobile App	Clothing	Card	2	55.49	0.036	107.0
2024-05-19	Germany	Web	Books	Voucher	3	15.34	0.053	43.57
2025-01-18	UK	 Web	Electronics	CARD	1	256.18	0.054	242.47
2025-04-26	Ireland	Web	Clothing	Card	2	47.92	0.077	88.43
2025-02-10	FRANCE	Mobile App	Books	PayPal	2	19.72	0.053	37.34
2025-01-23	Ireland	Mobile App	Clothing	Card	2	31.12	0.035	60.04
2025-01-30	Ireland	Mobile App	Clothing	Card	3	44.15	0.084	121.33
2025-04-08	Ireland	Mobile App	Clothing		4	50.5	0.01	199.9
2025-04-27	Germany		ELECTRONICS	Card	2	247.04	0.0	494.08
2024-08-26	Ireland	Mobile App	Clothing	Card	1	24.22	0.0	24.22
2024-08-06	Ireland	Web	Clothing		5	46.39	0.0	231.93
2025-04-27	Ireland	Mobile App	Groceries	Card	4	16.41	0.074	60.77
2025-03-19	Germany	Mobile App	Clothing	Card 	4	49.32	0.024	192.46
2024-09-09	UK	Web	Electronics	Card	5	238.69	0.032	1155.19
2024-09-22	France	Web	Books	Card	5	19.76	0.0	98.8
2024-12-31	Ireland	 Web 	Groceries	PayPal	1	16.12	0.0	16.12
2025-01-16	UK	Web	Electronics	Card 	4	294.58	0.0	1178.32
2024-12-14	Spain	WEB	Clothing		3	53.44	0.0	160.32
2024-10-22	Germany	Store Kiosk	Electronics	PAYPAL	1	301.87	0.0	301.87
2024-10-01	Ireland	MobileApp	Electronics	Card	1	279.62	0.041	268.28
2024-10-04	UK	Web	Books	 Card 	2	19.49	0.021	38.17
2025-02-10	Uk	Mobile App	Clothing	Card	2	51.71	0.011	102.27
2024-10-05	SPAIN	MOBILE APP	Electronics	Card	2	296.1	0.07	550.65
2024-10-18	Ireland	Web	GROCERIES	Card	2	11.44	0.114	20.28
2024-05-16	UK	MobileApp	Electronics	PayPal	4	195.47	0.0	781.89
2025-04-07	UK	 Web	Electronics	Card	5	274.47	0.034	1326.13
2024-11-01	Ireland	Web	Books	Card	4	14.44	0.08	53.14
2024-12-05	Ireland	Mobile App	Groceries	Card	4	17.2	0.046	65.6
2024-12-15	UK	web	 Home	Card	5	81.99	0.064	383.6
2024-05-25	Germany	Mobile App	Clothing	card	3	69.07	0.013	204.52
2024-05-15	UK	Web	Clothing	card	5	45.96	0.0	229.8
2024-06-11	 Ireland 	Store Kiosk 	Books	Card	2	20.54	0.027	39.97
2025-02-14	ireland	Web	 Electronics	Card	1	270.12	0.078	249.16
2025-03-03	France	Web	Clothing	Cash	2	47.31	0.051	89.82
2024-07-11	Ireland	Mobile App	Groceries	Card	1	11.61	0.056	10.97
2024-11-05	UK	Web	Electronics	Card	2	372.4	0.009	738.19
2024-11-10	Ireland	 MOBILE APP 	Electronics	PayPal	4	294.52	0.074	1090.9
2024-06-26	Spain	Mobile App	Home	Card	2	86.48	0.0	172.96
2024-10-07	Germany	 Web	Electronics	Cash	1	372.27	0.041	356.89
2024-09-29	France	 Web 	Electronics	 Card 	4	319.57	0.044	1221.86
2025-03-01	Ireland	Web	Groceries	Card	2	16.22	0.089	29.54
2024-08-15	FRANCE	Web	Electronics	Card	1	278.07	0.04	267.05
2024-10-16	UK	Web	Clothing	Card	2	48.55	0.0	97.1
2025-02-25	Germany	Web	Books	Cash	1	17.53	0.0	17.53
2024-09-17	 UK 	MobileApp	 Books	Card	3	19.12	0.0	57.37
2025-04-19	Germany	Web	Electronics	Cash	3	238.72	0.026	697.77
2024-07-21	IRELAND 		Home	Card	3	102.17	0.046	292.38
2025-02-28	France		Clothing	Card	3	46.83	0.093	127.46
2024-10-22	Ireland	Store Kiosk	Books	Card	4	18.61	0.0	74.44
2025-04-08	UK	Mobile App	Groceries	Cash	1	13.45	0.0	13.45
2024-10-20	Spain	Mobile App	Home	Card	4	70.0	0.0	280.0
2025-03-01	France		Home	Cash	4	59.62	0.0	238.46
2024-10-12	UK	Mobile App	Home	PayPal	4	84.5	0.04	324.51
2024-12-08	Ireland	Mobile App	Clothing	Card	3	58.57	0.057	165.73
2024-07-11	Germany	WEB	Clothing	Card	3	63.61	0.005	189.91
2025-02-08	Ireland	Mobile App	Electronics	Cash	1	386.71	0.053	366.1
2025-02-23	UK	Mobile App	Electronics	PayPal	5	202.46	0.081	930.04
2024-09-10	Ireland	Web	Home	Cash	5	72.2	0.032	349.57
2024-07-19	IRELAND	Web	Clothing	Card 	4	37.13	0.0	148.5
2024-05-09	UK	Mobile App	Electronics	paypal	2	235.62	0.067	439.45
2024-07-16	Spain	STORE KIOSK	Home	Card	4	61.67	0.06	231.89
2024-12-26	Ireland 	Web	Electronics	card	2	317.24	0.0	634.49
2025-04-06	France	Mobile App	Clothing		5	36.07	0.0	180.34
2025-02-06	UK	web	Clothing	PayPal	4	52.17	0.048	198.66
2025-02-01	France 	Web	Groceries	PayPal	2	13.15	0.06	24.74
2024-06-23	UK	Mobile App	Electronics	Paypal	5	390.01	0.06	1833.1
2024-12-01	Germany	Web 	 Clothing	PayPal	2	57.2	0.026	111.49
2024-06-27	UK 	Mobile App	Home	Card	4	85.38	0.0	341.51
2024-08-19	UK		Clothing 	Card	4	74.69	0.062	280.36
2024-05-05	FRANCE	store kiosk	Home	card	2	80.87	0.069	150.62
2024-06-21	Spain	Web	Home	 Card	3	77.8	0.0	233.39
2025-02-28	Ireland	Web	Books	Card	1	9.35	0.104	8.38
2025-01-24	UK	Web	Home	Card	3	91.69	0.016	270.7
2024-11-05	UK	Web	Books	CARD	2	20.51	0.088	37.42
2024-05-28	UK	MobileApp	Electronics	card	1	319.74	0.073	296.49
2025-03-30	France	Mobile App	Clothing	Cash	5	48.26	0.026	234.98
2025-04-10	Ireland	Web	Home	Card	2	93.82	0.0	187.64
2024-09-23	Ireland	mobile app	Clothing	PAYPAL	1	40.82	0.0	40.82
2024-09-18	france	Web	CLOTHING	Card	2	54.28	0.0	108.55
2024-05-14	France	store kiosk	Groceries	Cash	2	16.18	0.056	30.53
2024-07-17	UK	Mobile App	Electronics	Card	5	432.77	0.053	2049.81
2024-10-03	Ireland	Web	Clothing 	Card	2	40.15	0.034	77.59
2024-05-14	France	Store Kiosk	Home	Card	4	105.64	0.059	397.62
2024-08-13	France	 Mobile App 	Electronics	Card	4	373.59	0.051	1417.84
2025-03-05	Ireland	Store Kiosk	 Clothing	CARD	3	44.81	0.054	127.15
2024-06-14	Ireland	Web	Books	card	3	16.12	0.0	48.35
2024-08-19	Ireland	Mobile App	ELECTRONICS	 Card	5	285.2	0.095	1291.09
2024-12-20	France	Mobile App	Books	PayPal	4	13.9	0.05	52.8
2024-11-02	Ireland	Web	Groceries	Card	5	16.83	0.0	84.14
2025-04-21	Germany	Mobile App 	Home	Card	5	62.81	0.0	314.07
2024-08-11	UK	Store Kiosk	Groceries	Card	1	14.99	0.031	14.53
2024-11-26	France	 Mobile App	Clothing	Voucher	1	53.27	0.089	48.54
2025-01-05	Spain	Mobile App	Groceries	PayPal	2	14.23	0.0	28.46
2024-06-16	UK	mobile app	Electronics	 Cash 	2	396.79	0.0	793.57
2024-10-01	UK		Electronics	Card	5	267.94	0.037	1289.5
2024-07-14	Germany	Mobile App	Clothing	Card	4	43.17	0.092	156.78
2024-05-05	Ireland	 Web	Groceries	 Card	4	11.02	0.0	44.06
2024-06-13	Spain	Mobile App	Home	PayPal	1	73.1	0.009	72.43
2025-04-17	UK	Web	Books	Card	5	22.83	0.066	106.56
2024-07-10	Spain	Web	Books	PAYPAL	3	18.53	0.024	54.25
2024-08-02	Ireland	Web	Books	PayPal	4	19.0	0.0	76.01
2025-04-29	Germany	Mobile App	Books	Card	4	12.55	0.037	48.34
2025-04-18	Germany	Web	Electronics 	Cash	1	257.45	0.025	251.12
2024-10-12	Ireland	WEB	Books	Card	1	22.52	0.076	20.81
2024-07-03	Ireland	Web 	Electronics	Card	2	328.6	0.07	611.04
2025-01-01	Ireland	Web	Home	Card	5	52.71	0.0	263.57
2025-01-24	 Ireland	Web	Books	Card	1	24.54	0.114	21.73
2024-12-05	Ireland	Web	Home	Card	5	87.0	0.0	435.01
2024-10-17	UK	Store Kiosk	electronics	PayPal	4	388.96	0.068	1450.46
2024-11-12	Ireland	Mobile App 	Electronics	Card	4	324.58	0.03	1259.63
2025-04-09	France	Mobile App	Books	PayPal	5	14.6	0.041	70.01
2024-10-15	Ireland	Mobile App	ELECTRONICS	Card	3	378.91	0.06	1068.56
2025-02-25	France	Mobile App	Home	PayPal	3	60.24	0.0	180.73
2024-12-31	Spain	Web	Groceries	PayPal	5	13.46	0.0	67.28
2024-11-07	France	Web	Electronics	Card	3	301.88	0.0	905.65
2024-08-26	UK	Web	Electronics	Card	5	290.56	0.0	1452.78
2025-02-06	France 	 Store Kiosk 	Electronics	PayPal	4	270.38	0.0	1081.52
2024-06-01	Germany 	Web	Electronics	Card	1	309.91	0.031	300.31
2024-05-14	Spain	Mobile App	Groceries	Card	3	14.94	0.0	44.81
2024-08-02	france	web	Groceries 	Cash	3	16.61	0.068	46.42
2024-06-29	UK	Store Kiosk	Home	Card	1	100.2	0.071	93.06
2025-01-06	Germany	Web	Clothing	paypal	3	53.2	0.076	147.48
2024-09-25	Ireland	Web	 Groceries	PayPal	5	14.01	0.0	70.05
2025-01-11	Germany	MobileApp	books	Card	3	23.68	0.0	71.03
2024-07-24	Spain		Electronics 	Card	3	358.3	0.055	1015.36
2024-06-13	IRELAND	Web	 Electronics	card	4	307.82	0.0	1231.27
2024-07-02	UK	Store Kiosk	Clothing	Paypal	3	53.91	0.0	161.74
2025-04-02	UK	Web	Groceries	CARD	1	18.19	0.051	17.26
2024-08-10	Ireland	Web	Groceries	PayPal	2	14.45	0.041	27.73
2024-10-11	IRELAND	Mobile App	Electronics	Voucher	5	308.44	0.0	1542.21
2024-11-19	Germany	Mobile App	Electronics	Card	2	340.83	0.088	621.4
2024-05-31	Spain	 Web	Electronics	Cash	5	279.04	0.077	1288.06
2025-04-02	Ireland	Web	Clothing	Card	1	51.48	0.053	48.77
2024-05-12	France	Web	Books	pay pal	3	13.96	0.0	41.87
2024-05-02	Ireland	Web	Groceries	Voucher	2	12.19	0.0	24.38
2025-04-19	UK	Web	Home	Card	3	62.0	0.101	167.26
2024-07-26	UK	Store Kiosk	clothing	 PayPal 	3	38.97	0.036	112.75
2024-09-28	Germany	Web	Electronics	Paypal	4	316.29	0.0	1265.15
2024-07-31	Ireland	Store Kiosk	Home	Card	5	88.45	0.018	434.08
2024-07-29	France	Web	Electronics	Card	1	279.38	0.057	263.48
2024-11-02	UK	Mobile App	Electronics	 CARD 	3	317.19	0.0	951.56
2024-08-02	 UK 		Home	Card	2	86.88	0.071	161.42
2024-09-03	Spain	Web	Clothing	PayPal	1	42.54	0.055	40.21
2024-05-10	Spain	Mobile App	Clothing	PayPal	4	60.15	0.0	240.61
2024-09-19	FRANCE	Mobile App	Electronics	PayPal	2	295.73	0.007	587.04
2024-10-18	UK	Web	 GROCERIES 	PayPal	5	14.88	0.082	68.26
2024-12-23	 Spain 	Web	Groceries	Card 	1	13.71	0.078	12.64
2024-12-24	Ireland	mobile app	Clothing	PayPal	1	37.58	0.0	37.58
2024-05-20	Ireland	Web	Electronics	Card	4	282.38	0.0	1129.53
2024-07-28	France	 Web 	Clothing	PAYPAL	1	51.75	0.099	46.62
2025-02-04	UK 	Web	Electronics	Card	4	300.5	0.0	1202.01
2025-03-03	UK	 Mobile App 	Groceries	Cash	4	12.03	0.054	45.51
2024-10-23	Germany	Store Kiosk	Clothing	PayPal	4	41.59	0.0	166.35
2024-05-29	Ireland	Mobile App	Groceries	Card	2	14.08	0.0	28.16
2024-11-30	Ireland 	mobile app	 Clothing	Card	3	45.18	0.0	135.54
2024-07-08	UK	Mobile App	 Books	Card	4	19.4	0.021	75.92
2025-02-22	Germany	mobile app	Electronics	Card	2	257.26	0.0	514.52
2025-01-28	Ireland	Web	 Home 	PayPal	3	72.39	0.026	211.5
2024-11-22	Spain	Store Kiosk	CLOTHING	card	5	59.31	0.064	277.66
2025-02-02	France	Web	Groceries	PayPal	3	16.53	0.045	47.34
2024-09-27	Ireland 	Web	Electronics 	Cash	4	324.93	0.028	1263.02
2024-12-15	Germany	Store Kiosk	Electronics	Card 	1	310.72	0.068	289.51
2024-12-21	Germany	Store Kiosk	groceries	PayPal	4	21.39	0.051	81.18
2025-02-14	Ireland	Web	Electronics 	Card	1	280.07	0.053	265.1
2024-08-04	France	Mobile App	Electronics	Card	5	289.28	0.0	1446.41
2024-11-29	France	Web	Books	Card	2	20.33	0.09	37.01
2024-05-01	Ireland	Web	Home		5	83.66	0.0	418.28
2024-11-12	UK	Mobile App	Books	PayPal	4	23.78	0.084	87.16
2024-10-05	Germany	 Web 	GROCERIES	 Card 	5	15.29	0.0	76.45
2024-12-05	 France 	Store Kiosk	electronics	PayPal	3	369.36	0.0	1108.08
2024-06-26	Ireland	Mobile App	Electronics	PayPal	2	245.04	0.032	474.64
2025-01-19	France	Web	Electronics	PayPal	1	303.94	0.043	290.83
2024-06-21	France	Web	Electronics	PayPal	4	298.24	0.0	1192.96
2025-04-14	Ireland 	 Web	Electronics	Card	2	282.7	0.067	527.63
2024-09-11	Germany	 Store Kiosk 	Groceries	Card	5	15.79	0.0	78.95
2025-01-05	Ireland	Web	Groceries	Card	1	13.22	0.016	13.01
2024-08-17	France	Web	Electronics	Card	3	280.75	0.094	762.81
2024-10-01	Spain	Web	CLOTHING	PayPal 	3	56.18	0.0	168.53
2025-02-28	France	Web	 Electronics		2	272.16	0.105	487.07
2025-04-18	UK	Mobile App	Home	Card	3	93.79	0.071	261.52
2024-05-25	France	Web	Clothing	PayPal	2	48.55	0.0	97.11
2024-07-06	SPAIN	Web	Electronics 	Card	3	458.31	0.065	1286.03
2024-09-25	France	Mobile App	Groceries	Card	4	15.92	0.054	60.26
2024-05-17	UK	Mobile App	Clothing	Card	3	46.81	0.051	133.27
2024-08-31	Spain	Web	Home	Card	2	74.68	0.091	135.74
2024-05-09	UK	Web	Electronics	PayPal	1	320.75	0.028	311.82
2025-04-12	UK	web	Books	Card	2	21.18	0.027	41.2
2024-10-08	Ireland	Web	ELECTRONICS	CARD 	5	319.14	0.0	1595.69
2024-08-17	Germany	web	Home 	Card	2	83.09	0.05	157.93
2024-12-21	Spain	Web	Electronics	Card	5	293.28	0.049	1394.37
2025-04-30	Ireland	 Web	Electronics	Cash	4	232.3	0.075	859.67
2024-11-27	Ireland 	Web 	Books	Paypal	3	24.73	0.0	74.19
2024-06-01	Ireland	Mobile App	Clothing	 card	3	60.17	0.07	167.96
2025-02-28	Ireland	Store Kiosk	Books	Cash	1	21.32	0.034	20.6
2024-11-19	France	Web	Electronics	 PayPal 	2	447.39	0.057	843.66
2025-03-15	UK	Web	Electronics	PayPal	4	254.3	0.059	957.28
2025-01-28	France	Web	Electronics	Card	5	322.67	0.044	1542.77
2025-04-12	Germany	Mobile App	Clothing	Card	2	46.68	0.046	89.08
2025-03-14	Spain	Mobile App	Electronics	pay pal	5	294.55	0.0	1472.77
2024-12-14	Ireland	Mobile App	Groceries	Voucher	2	18.14	0.06	34.09
2024-12-22	 Spain	Web	Groceries	Card	4	16.14	0.033	62.4
2024-10-25	Ireland	Mobile App	Home	Card	3	69.08	0.049	197.15
2024-07-24	uk	Web	Clothing	PayPal	4	36.97	0.017	145.41
2025-02-01	Ireland	Web	Clothing	Voucher	2	38.35	0.021	75.09
2024-05-15	FRANCE	Mobile App	Electronics	Paypal	1	230.47	0.033	222.91
2024-08-13	UK	Web	Home	 Card 	1	111.6	0.062	104.65
2024-08-04	Ireland	mobile app	Groceries	Card	1	21.16	0.11	18.83
2024-08-07	UK	Mobile App	Electronics	Card	2	315.4	0.038	606.64
2025-04-20	Ireland	Store Kiosk	Groceries	Card	1	19.85	0.06	18.67
2025-03-13	Ireland	Mobile App	Clothing	Card	2	60.21	0.056	113.62
2024-09-05	 Ireland	Mobile App	Groceries	CARD	5	13.48	0.0	67.4
2024-11-01	ireland	Web	Home	Card 	1	75.52	0.083	69.28
2025-01-01	UK	Web	Groceries	Cash	5	12.34	0.046	58.84
2024-09-13	Ireland	Store Kiosk	groceries	card	2	15.57	0.089	28.36
2025-03-30	Spain	Store Kiosk	Books	PayPal	3	19.31	0.057	54.59
2025-03-05	UK	Web	Electronics	PayPal	3	339.43	0.0	1018.28
2024-05-09	Ireland	Mobile App	electronics	Card	1	378.54	0.037	364.7
2024-10-15	France	Web	Groceries	Card	5	14.32	0.037	68.92
2025-03-09	Germany	web	Clothing	Card	2	44.87	0.0	89.75
2025-01-23	 France 	Web	Home	PayPal	3	79.64	0.0	238.93
2025-01-13	Spain	Mobile App 	 Books	PayPal	3	15.01	0.0	45.03
2025-04-27	France	Mobile App	Electronics	Card	3	346.34	0.109	926.21
2024-05-27	Germany	Web	Groceries	Card	3	17.88	0.033	51.89
2024-07-23	France	Mobile App 	Home	Cash	3	94.37	0.073	262.44
2024-10-11	UK	Web	Clothing	PayPal	1	36.07	0.005	35.9
2024-07-09	Germany	Web	Home	Card	2	67.25	0.026	130.99
2024-12-24	Germany	MobileApp	Clothing	PayPal	4	47.3	0.082	173.7
2025-04-29	UK	Web	Electronics	Card	5	237.6	0.143	1017.9
2025-01-03	Ireland	Web	Electronics	Card	1	269.66	0.094	244.4
2025-04-01	France	Web	Clothing	Card	4	42.67	0.0	170.69
2024-12-31	 France 	Web	groceries	 Card 	3	13.0	0.126	34.08
2024-05-09	Germany	Web	Clothing 	Card	2	61.09	0.067	113.99
2024-07-31	France	Web	 Groceries 	Cash	2	17.81	0.065	33.3
2025-01-23	France	Mobile App	Groceries	Card	2	16.82	0.067	31.4
2025-04-28	France	Mobile App	Home	Card	2	68.35	0.027	133.06
2024-12-01	UK	Mobile App	Home	CARD	3	71.58	0.0	214.73
2024-05-10	ireland	Web	Groceries	Card	4	12.38	0.0	49.53
2024-11-15	France	Mobile App	Groceries	PayPal	5	17.46	0.0	87.28
2024-11-27	Germany	Mobile App	Clothing	Card	1	45.76	0.043	43.8
2025-04-22	France	Web	Electronics	Card	1	317.57	0.085	290.44
2024-11-12	 France	Web	Electronics	PayPal	5	321.94	0.0	1609.71
2024-05-12	 France 	Mobile App	Home	Card	2	81.08	0.042	155.4
2025-02-04	UK	Mobile App	Groceries	PayPal	2	14.93	0.0	29.86
2025-01-24	Germany	Website	Groceries	Cash	4	16.29	0.0	65.15
2024-09-08	Ireland	Web	home	Voucher	3	95.96	0.079	265.14
2024-07-15	Ireland	Web	Home	 PayPal 	4	75.2	0.004	299.55
2024-09-12	Ireland	 Web	Electronics	Card	5	242.03	0.047	1152.69
2024-10-20	France	Mobile App	Groceries	card	1	14.68	0.09	13.36
2025-01-05	UK	Web	Groceries	Card	1	13.79	0.079	12.7
2024-12-21	UK	Web	Electronics	CARD	2	289.24	0.0	578.48
2025-04-27	France	Web	Clothing	Card	4	60.93	0.045	232.81
2025-01-10	germany	Web	Home	PayPal	3	88.7	0.0	266.1
2024-12-12	Ireland	Web	Home	Card	2	62.39	0.099	112.46
2025-03-04	Ireland	Web	Groceries	Cash	1	11.56	0.025	11.27
2024-11-15	France	Web	Electronics	Cash	4	286.34	0.057	1080.62
2024-06-01	Ireland	Mobile App	Clothing	Card	3	70.69	0.0	212.06
2024-12-31	France	mobile app	Electronics	Card	2	339.19	0.016	667.77
2024-09-30	Ireland	 Mobile App 	books 	Card	2	23.59	0.068	43.97
2025-03-26	Ireland	Mobile App	 Groceries	Card	2	16.37	0.001	32.7
2025-04-30	France	Web	Groceries	Card	4	15.97	0.05	60.67
2024-09-28	IRELAND 	Mobile App	Home	PayPal	3	64.53	0.047	184.53
2024-07-03	 Germany 		Books	 Card	5	21.22	0.055	100.27
2024-05-22	Spain	Web	Groceries	Card	2	14.32	0.051	27.18
2024-06-26	Ireland	Mobile App	Electronics	Card	1	324.99	0.07	302.19
2024-10-20	IRELAND	Web	Clothing	Card	3	46.91	0.023	137.47
2024-05-15	UK	Mobile App	 Electronics	Card	1	282.55	0.0	282.55
2024-08-18	France	mobile app	Electronics	PayPal	5	355.41	0.03	1724.51
2025-02-02	Ireland	Web	Groceries	Cash	2	16.6	0.0	33.19
2024-05-22	Ireland	Mobile App	Clothing	Card	2	48.68	0.049	92.57
2025-02-24	UK	Mobile App	Groceries	 PayPal 	1	13.05	0.096	11.8
2024-06-16	uk	Mobile App	Home	Card	2	87.97	0.0	175.94
2024-12-02	Ireland		Groceries	Card	2	15.77	0.05	29.97
2025-02-08	Ireland	Mobile App	Clothing	Card	1	34.69	0.022	33.93
2024-10-23	UK	Mobile App	Clothing	Card	1	69.66	0.048	66.3
2024-05-01	UK	STORE KIOSK	Home	 Card 	1	87.04	0.0	87.04
2024-10-08	Ireland	MOBILE APP	Groceries	Cash	3	13.03	0.069	36.38
2025-01-26	Spain	Web	Groceries	Card	3	16.46	0.058	46.51
2024-12-25	France	Web	Electronics	PayPal	4	242.98	0.054	919.43
2024-08-21	UK	Mobile App	Books	Card	2	22.47	0.029	43.62
2024-11-24	UK	Mobile App	Home	Card	4	83.12	0.044	317.97
2024-05-16	UK	Web	Electronics	Card	2	281.94	0.0	563.87
2024-07-09	UK	Mobile App	Clothing	PayPal	2	54.28	0.011	107.33
2024-11-21	uk	Mobile App 	Home		3	89.25	0.0	267.75
2024-09-06	Ireland	Web	Electronics	Credit Card	2	255.7	0.0	511.39
2024-09-10	Ireland	Web	Books	Card	4	21.85	0.0	87.38
2024-05-10	Spain	Mobile App	Electronics	card	1	303.71	0.0	303.71
2024-11-03	Spain	 Web 	Groceries	Card	5	12.05	0.041	57.74
2024-05-01	France	Mobile App	Electronics	PayPal	4	407.04	0.03	1578.92
2024-09-17	Spain	WEB	Clothing		1	47.98	0.0	47.98
2024-11-30	Ireland	Web	Clothing	Cash	2	37.42	0.0	74.84
2025-04-21	Ireland	Web	Home	Card	5	83.65	0.014	412.5
2024-11-05	UK	Web	clothing	PayPal	5	62.72	0.067	292.68
2024-12-27	Germany	Store Kiosk	Clothing	Card	3	34.02	0.0	102.07
2024-06-09	Ireland	Mobile App	Home	Card	1	90.86	0.059	85.49
2024-07-19	Ireland	web	Books	Card	2	17.69	0.0	35.38
2025-03-20	 Ireland	Mobile App	Clothing	Card	1	43.08	0.0	43.08
2024-08-15	France	Web	Clothing	Card	3	28.75	0.0	86.24
2025-04-28	UK	STORE KIOSK	Clothing	Card	1	54.6	0.035	52.7
2025-01-11	France	Mobile App	Groceries	Card	5	16.6	0.095	75.1
2024-11-02	SPAIN	Web	Books	Card	3	14.77	0.029	43.03
2025-02-01	SPAIN	Web	Clothing	Cash	2	46.24	0.031	89.61
2024-06-05	Spain	Mobile App	Groceries	PayPal	4	21.25	0.0	84.98
2024-09-25	UK	mobile	Books	Card	3	17.1	0.0	51.3
2024-12-03	Ireland	Store Kiosk	Home	Card	2	57.02	0.069	106.15
2025-01-27	Ireland		electronics	Cash	3	422.65	0.0	1267.94
2024-11-11	Germany	Web	ELECTRONICS	 Card	5	326.46	0.026	1589.88
2025-01-03	Spain	Mobile App	Groceries	card	1	13.68	0.07	12.73
2025-01-13	Ireland	mobile	Clothing		4	59.97	0.017	235.77
2024-11-07	Germany	Web	Books	PayPal	4	9.92	0.0	39.69
2024-10-19	Germany	Web	Clothing	Card	5	48.88	0.052	231.68
2024-05-28	Ireland	Mobile App	Books	Voucher	5	17.86	0.07	83.04
2024-12-27	Spain	Mobile App	Electronics	PayPal	4	350.71	0.036	1351.77
2025-03-06	France	store kiosk	Home	Card	5	92.22	0.05	438.09
2024-12-22	Ireland	Web	Electronics	Card	2	302.46	0.0	604.92
2024-11-24	 Ireland	Mobile App	Clothing	Card	2	41.6	0.034	80.35
2024-10-12	uk	Web	Home	Cash	1	65.44	0.0	65.44
2024-06-30	France	Mobile App	Groceries	PayPal	1	16.02	0.016	15.77
2024-06-06	UK	Web	Home	Paypal	3	67.06	0.0	201.19
2025-01-07	Germany	Store Kiosk	Groceries	 PayPal 	3	9.62	0.017	28.38
2024-12-19	Germany	Mobile App	Electronics	Card	3	260.41	0.0	781.24
2024-12-25	 Spain	Store Kiosk	home	Card	2	100.31	0.0	200.62
2024-09-12	Germany	Web	Groceries	Card	4	13.39	0.049	50.92
2024-05-27	Ireland	Mobile App	Clothing	Card	2	39.15	0.0	78.3
2024-05-01	germany	Web	Groceries	paypal	1	15.68	0.051	14.89
2024-07-24	 Germany	Mobile App	Groceries	Card	5	15.69	0.083	71.99
2024-11-19	France	Web	Clothing	Cash	5	39.1	0.0	195.52
2025-04-12	Ireland	Web	Books	Card	5	22.57	0.0	112.87
2024-07-27	UK	Web	Electronics	Cash	2	253.21	0.044	484.34
